0,1,2,3,4,5,6,7,8,9,10,11
0,0,1,0,1,0,0,1,0,1, n,i
0,0,1,0,1,0,0,0,0,0,na, 
0,1,1,1,1,1,0,1,0,0,ae,m
0,1,1,1,1,0,1,1,0,1,e ,s
0,0,1,0,1,0,0,1,0,0,ad,i
0,1,1,0,0,0,0,0,0,0,tL, 
0,1,0,1,1,1,0,0,0,1, .,L
0,0,1,0,1,0,1,1,0,0,se,k
1,0,0,1,0,1,1,1,0,0,ea,p
1,0,0,1,0,1,1,1,0,0,et,n
1,0,0,1,0,1,1,1,0,0,op, 
0,1,1,1,1,1,1,0,0,1, o,n
0,1,1,1,1,1,1,1,0,0,nn,o
0,1,1,1,1,1,1,0,0,0,ed,n
0,0,1,0,1,0,1,0,0,0,e-,.
0,1,1,0,0,0,0,0,0,0,dt, 
1,0,0,1,0,1,1,1,0,0,dt, 
1,0,0,1,0,1,1,1,0,0,ad,r
0,1,1,0,0,0,0,0,0,1, b,a
0,0,1,0,0,1,0,0,0,0,tt, 
0,1,1,1,1,1,0,1,0,1, a,m
1,0,0,1,0,1,1,1,0,0,pa,e
0,0,0,0,0,0,0,1,0,0,",a", 
0,0,1,0,1,1,1,1,0,1, f,o
0,1,1,1,1,0,1,1,0,1,y ,s
0,1,1,0,0,0,0,0,0,0,oa, 
0,0,0,0,0,0,0,0,0,0,et, 
1,0,0,1,0,1,1,1,0,0,fr,o
0,0,1,0,1,0,0,0,0,0,yd, 
1,0,0,1,0,1,1,1,0,0,as,y
0,1,1,1,1,1,1,1,0,1, a,w
1,0,0,1,0,1,1,1,0,0,mp, 
0,0,1,0,1,0,0,0,0,0,sf, 
1,0,0,1,0,1,1,1,0,0,rq,e
1,0,0,1,0,1,1,1,0,1,e ,r
1,0,0,1,0,1,1,1,0,0,mr,e
0,0,1,0,1,0,0,0,0,0,ga, 
0,0,1,0,0,1,0,0,0,0,de, 
1,0,0,1,0,1,1,1,0,0,n.,d
0,0,1,0,1,1,1,1,0,0,d-,.
1,0,0,1,0,1,1,1,0,0,vn,e
0,1,1,0,0,0,0,0,0,0,",i", 
0,0,0,0,0,0,0,0,0,0,to, 
0,1,1,1,1,1,0,0,0,0,ny,l
1,0,0,1,0,1,1,1,0,0,is,s
0,1,1,0,0,0,0,0,1,0,4s, 
1,0,0,1,0,1,1,1,0,1,t ,h
0,1,1,0,0,0,0,0,0,0,ha, 
0,0,0,1,1,0,0,0,1,1, 8,8
0,0,0,1,1,0,0,0,1,1, 8,8
1,0,0,1,0,1,1,1,0,0,eU, 
0,1,1,1,1,1,1,0,0,0,et,n
0,1,1,0,0,0,0,0,0,0,My,a
1,0,0,1,0,1,1,1,0,1, o,f
1,0,0,1,0,1,1,1,0,1,l ,l
0,1,1,1,1,1,0,0,0,1,l ,l
1,0,0,1,0,1,1,1,0,0,ng,i
0,0,1,0,1,0,0,0,0,0,gt,h
0,1,1,0,0,0,0,0,0,0,po,h
0,0,0,0,1,0,0,0,0,0,-i,H
1,0,0,1,0,1,1,1,0,0,ad,n
1,0,0,1,0,1,1,1,0,0,ln,e
1,0,0,1,0,1,1,1,0,0,Wi,h
1,0,0,1,0,1,1,1,0,1, n,i
0,1,0,0,0,0,0,0,0,1, a,P
0,1,1,1,1,0,1,1,0,0,ih,s
1,0,0,1,0,1,1,1,0,0,ta, 
1,0,0,1,0,1,1,1,1,0,9-,1
0,1,1,1,1,1,1,1,0,1,O ,n
0,1,1,1,1,1,1,0,0,0,ut,n
1,0,0,1,0,1,1,1,0,1, u,l
0,0,1,0,0,0,1,1,0,0,uk,c
1,0,0,1,0,1,1,1,0,1,a ,s
0,1,0,0,0,0,0,0,0,1, u,h
0,0,0,1,1,0,0,1,1,1, 2,9
1,0,0,1,0,1,1,1,0,1, o,C
0,1,1,1,1,1,0,0,0,0,el,l
0,1,1,0,0,0,0,0,0,1, r,a
0,0,1,0,1,0,0,0,0,0,sl, 
1,0,0,1,0,1,1,1,0,1,t ,o
1,0,0,1,0,1,1,1,0,0,Bs,u
1,0,0,1,0,1,1,1,0,0,uh,s
1,0,0,1,0,1,1,1,0,1,r ,d
0,1,1,1,1,1,1,1,0,0,tr,o
1,0,0,1,0,1,1,1,0,0,e-,r
1,0,0,1,0,1,1,1,0,0,es, 
0,0,0,0,0,0,0,0,0,0,st, 
0,1,1,0,0,0,0,0,0,0,sc, 
1,0,0,1,0,1,1,1,0,1, l,c
0,0,1,0,1,0,0,0,0,0,mi, 
1,0,0,1,0,1,1,1,0,0,ds,e
0,0,1,0,0,1,0,0,0,0,go, 
0,0,0,0,0,0,0,0,0,0,go, 
0,0,1,0,1,0,0,1,0,0,ns,i
0,0,0,0,0,0,0,0,0,0,ts, 
1,0,0,1,0,1,1,1,0,0,ci,h
1,0,0,1,0,1,1,1,0,1,a ,n
0,1,1,1,1,1,0,0,0,0,"o,",l
1,0,0,1,0,1,1,1,0,0,sT, 
0,0,1,0,1,0,1,0,0,0,Te,h
0,1,1,0,0,0,0,0,0,0,nc,e
0,0,1,0,1,0,0,0,0,1,n ,","
1,0,0,1,0,1,1,1,0,0,ln,o
0,1,1,1,1,1,1,0,0,1,i ,n
1,0,0,1,0,1,1,1,0,0,tt, 
0,0,1,0,1,0,0,0,0,0,dh, 
0,1,1,1,1,1,0,1,0,1, o,y
0,1,1,0,0,0,0,0,0,0,cp, 
0,1,1,1,1,1,0,0,0,1,s ,t
0,1,1,0,0,0,0,0,0,1,  ,a
1,0,0,1,0,1,1,1,0,1,g ,e
1,0,0,1,0,1,1,1,0,0,oe, 
0,0,1,0,0,1,0,0,0,0,oe, 
0,0,1,0,1,0,0,1,0,0,ln,i
1,0,0,1,0,1,1,1,0,0,ik,c
0,0,0,1,0,1,1,1,1,0,9-,7
0,1,1,1,1,1,0,0,0,1, o,t
0,0,0,1,0,0,0,1,0,1," ,",1
0,0,1,0,1,0,0,1,0,0,ln,i
0,0,1,0,0,1,0,0,0,0,nG, 
0,0,1,0,0,1,0,1,0,0,ln,e
0,1,1,0,0,0,0,0,0,0,st, 
0,1,1,1,1,1,0,0,0,1, h,t
0,0,1,0,1,1,1,1,0,1, f,o
0,0,1,0,0,1,0,0,0,0,lr,d
0,0,1,0,1,0,1,0,0,0,s-,.
0,1,1,1,1,0,1,1,0,0,ie,s
0,0,1,0,1,0,1,0,0,1,", ",""""
1,0,0,1,0,1,1,1,0,0,-s,A
0,0,1,0,0,1,0,0,0,0,aS, 
0,0,1,0,0,1,0,0,0,0,ns,d
0,0,1,0,0,1,0,0,0,0,wc, 
0,1,1,0,0,0,0,0,0,0,oa, 
0,1,1,1,1,0,1,1,0,0,ii,s
0,1,1,1,1,0,1,1,0,0,"n,",s
0,1,1,1,1,1,1,1,0,0,iv,n
0,1,1,1,1,0,1,1,0,1,e ,s
1,0,0,1,0,1,1,1,0,0,sm, 
1,0,0,1,0,1,1,1,0,1, a,b
0,0,0,0,0,0,0,0,0,0,dt, 
0,1,1,0,0,0,0,0,0,0,te,h
0,1,1,1,1,1,1,0,0,0,og,n
1,0,0,1,0,1,1,1,0,0,gr, 
1,0,0,1,0,1,1,1,0,0,eP, 
0,0,1,0,0,1,0,0,0,0,za, 
0,1,1,0,0,0,0,0,0,1,n ,d
1,0,0,1,0,1,1,1,0,0,",l", 
1,0,0,1,0,1,1,1,0,1,' ,s
1,0,0,1,0,1,1,1,0,1, n,i
1,0,0,1,0,1,1,1,0,0,o-,.
1,0,0,1,0,1,1,1,0,1,. ,4
1,0,0,1,0,1,1,1,0,0,Wl,a
0,0,0,0,0,0,0,0,0,0,td, 
0,1,1,1,1,1,0,0,0,1,s ,t
1,0,0,1,0,1,1,1,0,0,lb,u
0,1,1,0,0,0,0,0,1,0,a4, 
0,0,1,0,0,1,0,0,1,0,9p, 
1,0,0,1,0,1,1,1,0,0,nh,t
1,0,0,1,0,1,1,1,0,1, i,w
0,0,1,0,1,1,1,1,0,0,cn,o
1,0,0,1,0,1,1,1,0,0,ot,n
0,1,1,1,1,1,0,0,0,0,ni,t
0,1,1,1,1,1,0,0,0,1, o,t
0,0,1,0,1,0,0,0,0,0,to, 
0,1,1,0,0,0,0,0,0,0,ws, 
0,1,1,0,0,0,0,0,0,1, e,b
0,1,1,1,1,1,0,1,0,0,sc,u
0,0,1,1,1,1,0,0,0,0,"y""",","
1,0,0,1,0,1,1,1,0,1,i ,d
1,0,0,1,0,1,1,1,0,0,dn,i
0,1,1,1,1,1,0,0,0,0,ao,t
0,1,1,0,0,0,0,0,0,0,gN, 
0,1,0,1,1,1,1,1,0,0,F-,W
0,0,0,0,0,1,1,1,0,0,nt,'
1,0,0,1,0,1,1,1,0,1,n ,g
1,0,0,1,0,1,1,1,0,0,gt, 
0,0,1,0,0,1,1,0,0,1,", ",""""
0,0,0,0,0,0,0,1,0,0,"""s", 
0,0,1,0,0,1,0,1,0,0,pa,e
1,0,0,1,0,1,1,1,0,0,er,a
1,0,0,1,0,1,1,1,0,1, e,R
1,0,0,1,0,1,1,1,0,0,cs,e
0,0,1,0,0,1,0,0,0,0,dS, 
1,0,0,1,0,1,1,1,0,0,kl,i
1,0,0,1,0,1,1,1,0,0,n-,?
1,0,0,1,0,1,1,1,0,1, i,f
0,0,1,0,1,0,0,0,0,0,es, 
0,0,1,0,0,1,0,0,0,1,n ,d
0,0,1,0,0,1,0,0,0,0,da, 
1,0,0,1,0,1,1,1,0,0,da, 
0,0,1,0,1,0,0,0,0,0,sa, 
1,0,0,1,0,1,1,1,0,1, i,w
0,1,1,1,1,1,0,0,0,0,in,t
1,0,0,1,0,1,1,1,0,0,rc, 
1,0,0,1,0,1,1,1,0,0,id,l
0,0,0,0,0,0,1,1,0,1, u,C
1,0,0,1,0,1,1,1,0,0,wo,h
1,0,0,1,0,1,1,1,0,1,l ,y
1,0,0,1,0,1,1,1,0,0,ep,x
0,0,1,0,1,0,0,0,0,0,yc, 
0,0,1,0,0,0,1,1,0,1, l,c
0,1,1,1,1,1,1,0,0,0,od,n
0,0,1,0,1,0,0,0,0,0,dh, 
0,1,1,1,1,1,0,1,0,0,i.,m
1,0,0,1,0,1,1,1,0,1,- ,A
1,0,0,1,0,1,1,1,0,1, u,h
0,1,1,1,1,1,1,1,0,1,a ,o
0,1,1,0,0,0,0,0,0,0,rD, 
0,0,1,0,1,0,0,0,0,0,",o", 
0,0,1,0,0,1,1,0,0,1,o ,f
0,0,1,0,1,0,0,0,0,0,ci,h
0,0,1,0,0,1,0,1,0,0,hr,e
1,0,0,1,0,1,1,1,0,0,ma, 
0,0,0,0,0,0,0,0,0,0,da, 
1,0,0,1,0,1,1,1,0,1,i ,n
0,1,1,1,1,1,0,1,0,1, e,y
1,0,0,1,0,1,1,1,0,0,nc,i
1,0,0,1,0,1,1,1,0,0,ou,p
0,1,1,1,1,1,0,0,0,0,ua,l
0,1,1,1,1,1,1,1,0,0,in,o
1,0,0,1,0,1,1,1,0,0,gn,e
1,0,0,1,0,1,1,1,0,0,yo, 
1,0,0,1,0,1,1,1,0,0,fo, 
1,0,0,1,0,1,1,1,0,1, h,c
0,0,1,0,1,0,0,1,0,0,vd,i
0,0,1,0,0,0,1,1,0,0,ie,c
1,0,0,1,0,1,1,1,0,1, a,m
0,0,0,0,0,0,0,0,0,0,et, 
0,0,1,0,1,0,0,1,0,0,",b", 
0,0,1,0,1,1,1,1,0,0,cn,o
0,1,1,1,1,1,0,0,0,0,nr,t
0,0,0,1,0,0,0,1,1,0,1-,1
0,0,1,0,0,1,0,1,0,0,vn,e
1,0,0,1,0,1,1,1,0,0,cm,o
1,0,0,1,0,1,1,1,0,0,ed, 
0,1,1,0,0,0,0,0,0,1, e,h
1,0,0,1,0,1,1,1,0,1, o,d
0,1,1,0,0,0,0,0,0,1, o,d
0,0,1,0,1,0,1,0,0,0,ao,j
0,0,0,0,0,0,1,1,0,1, o,C
0,0,1,0,1,0,0,0,0,0,co,h
0,0,0,1,0,0,1,1,0,1, u,S
1,0,0,1,0,1,1,1,0,0,tG, 
1,0,0,1,0,1,1,1,0,0,hm,o
0,0,1,0,0,1,0,0,0,0,em, 
1,0,0,1,0,1,1,1,0,0,or,u
0,0,1,0,0,1,0,0,0,0,ga, 
0,0,1,0,0,1,0,1,0,0,gt,e
0,0,1,0,0,1,1,0,0,1, B,'
1,0,0,1,0,1,1,1,0,0,at,s
0,1,1,0,0,0,0,0,0,0,fC, 
0,0,1,0,0,1,1,0,0,0,-u,f
0,0,1,0,1,0,0,1,0,0,mt,i
0,0,1,0,0,1,0,1,0,0,e',e
0,1,1,0,0,0,0,0,0,0,gD, 
0,0,0,0,0,1,0,0,0,1, e,D
1,0,0,1,0,1,1,1,0,1, f,o
1,0,0,1,0,1,1,1,1,0,1-,5
0,1,1,0,0,0,0,0,0,0,ei, 
0,0,1,0,1,0,0,0,0,0,gb,h
0,0,1,0,1,1,1,1,0,0,ho,o
0,0,1,0,0,1,0,1,0,0,ss,e
0,0,1,0,0,1,0,0,0,0,si, 
1,0,0,1,0,1,1,1,0,0,nt, 
1,0,0,1,0,1,1,1,0,0,Ln,e
0,0,0,0,0,0,0,0,0,0,xS, 
0,1,1,1,1,1,1,1,0,0,ee,w
0,1,1,1,1,1,0,0,0,0,so,t
0,0,1,0,0,1,1,0,0,0,e-,.
1,0,0,1,0,1,1,1,1,0,1-,6
1,0,0,1,0,1,1,1,0,1,. ,5
1,0,0,1,0,1,1,1,0,1, a,s
0,1,1,1,1,1,1,0,0,1,a ,n
1,0,0,1,0,1,1,1,0,0,",i", 
1,0,0,1,0,1,1,1,0,0,hi,a
0,0,0,0,1,1,1,1,0,0,HW,O
0,0,1,0,0,1,0,0,0,0,",M", 
0,0,1,0,0,1,0,1,0,1,  ,-
0,0,0,0,1,0,0,0,0,0,-B, 
1,0,0,1,0,1,1,1,0,0,sf,s
0,0,1,0,1,0,0,0,0,0,dw, 
0,0,0,0,0,0,0,0,0,0,eo, 
1,0,0,1,0,1,1,1,0,1,a ,y
0,1,1,1,1,1,0,0,0,1, h,t
0,0,1,0,0,1,0,0,0,0,gs, 
1,0,0,1,0,1,1,1,0,0,lh, 
0,0,1,0,0,1,0,0,0,1,n ,d
0,1,1,0,0,0,0,0,0,1,  ,a
0,0,1,0,0,1,0,0,0,0,hd, 
0,0,1,0,0,1,0,0,0,1,e ,d
0,1,1,1,1,0,1,1,0,0,oa,y
0,1,1,0,0,0,0,0,0,0,oe,p
0,0,1,0,0,1,0,1,0,0,oe,m
0,0,1,0,1,0,0,0,0,0,nt, 
1,0,0,1,0,1,1,1,0,0,ss, 
0,1,1,1,1,0,1,1,0,1, k,s
1,0,0,1,0,1,1,1,0,0,se,k
0,1,1,1,1,1,0,1,0,0,ot,u
1,0,0,1,0,1,1,1,0,1, a,M
0,1,1,1,1,1,1,1,0,1, i,w
1,0,0,1,0,1,1,1,0,0,lt,i
0,0,1,0,0,1,0,1,0,1,h ,e
1,0,0,1,0,1,1,1,0,1, i,W
0,0,1,0,1,0,0,1,0,0,Wl,i
0,0,1,0,1,0,0,1,0,0,fg,i
0,1,1,0,0,0,0,0,0,0,gt,h
1,0,0,1,0,1,1,1,0,1,s ,","
1,0,0,1,0,1,1,1,0,0,oe,v
0,1,1,1,1,0,1,1,0,1,i ,s
0,1,1,1,1,1,1,1,0,0,ru,o
0,0,0,1,0,0,0,0,0,1,T ,P
0,0,1,1,1,1,1,0,0,0,e-,.
1,0,0,1,0,1,1,1,0,1, l,b
0,0,0,0,0,0,0,0,0,0,sa, 
0,1,1,0,0,0,0,0,0,1,l ,d
0,1,1,0,0,0,0,0,0,0,ns, 
0,0,0,0,0,0,0,0,0,0,Ia, 
0,1,1,0,0,0,0,0,0,1, r,a
1,0,0,1,0,1,1,1,0,0,er,a
0,0,1,0,1,0,0,0,0,0,sh, 
1,0,0,1,0,1,1,1,0,1, a,h
1,0,0,1,0,1,1,1,0,0,sb, 
0,0,0,0,0,0,0,0,0,0,al, 
0,0,1,0,1,0,0,0,0,0,te,h
0,0,1,0,0,1,0,1,0,1,h ,e
0,0,0,0,0,0,0,0,0,0,sa, 
0,1,1,1,1,1,1,1,0,0,ps,o
0,0,1,0,0,1,0,0,0,0,ka, 
1,0,0,1,0,1,1,1,0,1, o,s
1,0,0,1,0,1,1,1,0,0,fo,l
0,1,1,1,1,1,1,1,0,0,lo,o
0,1,1,1,1,1,0,0,0,1,o ,t
0,1,1,0,0,0,0,0,0,0,tt, 
0,1,1,1,1,1,0,0,0,1, o,t
0,1,1,1,1,1,1,0,0,0,oi,n
0,0,1,0,0,1,0,1,0,0,em,e
0,1,1,0,0,0,0,0,0,0,sa, 
1,0,0,1,0,1,1,1,0,0,eh, 
1,0,0,1,0,1,1,1,0,1,r ,e
0,0,1,0,1,0,0,1,0,0,yn,i
0,1,0,0,0,0,0,0,0,1, u,D
0,0,1,0,1,0,1,1,0,0,ae,k
0,0,1,0,1,1,1,1,0,0,u-,o
0,1,1,0,0,0,0,0,0,0,ce,h
0,1,1,1,1,1,1,0,0,0,ii,n
1,0,0,1,0,1,1,1,0,0,r.,s
0,0,1,0,1,1,1,1,0,0,s-,.
0,1,1,0,0,0,0,0,0,0,Te,h
0,1,1,1,1,1,0,0,0,0,be,l
0,1,1,1,1,1,1,1,0,1,t ,o
1,0,0,1,0,1,1,1,0,1,e ,w
1,0,0,1,0,1,1,1,0,0,wt,i
0,0,0,0,0,0,0,0,0,0,es, 
1,0,0,1,0,1,1,1,0,0,ha, 
0,1,1,1,1,1,0,1,0,0,"a,",y
0,0,1,1,1,1,1,0,0,0,d-,.
0,0,0,0,0,0,0,0,0,0,dt, 
0,1,1,1,1,1,0,0,0,1, h,t
1,0,0,1,0,1,1,1,0,1, e,r
0,0,1,0,1,0,0,0,0,0,ef, 
1,0,0,1,0,1,1,1,0,1, h,t
0,1,1,1,1,1,0,0,0,0,uh,t
0,1,1,0,0,0,0,0,0,0,ne, 
0,0,0,0,0,0,0,0,0,0,eo, 
0,1,1,1,1,1,1,1,0,1, f,o
0,1,1,1,1,1,1,1,0,1, f,o
0,0,0,1,0,0,1,1,1,0,10,3
0,0,0,0,0,0,0,0,0,0,",i", 
0,1,1,1,1,1,1,0,0,0,ig,n
1,0,0,1,0,1,1,1,0,0,ie,k
0,1,1,1,1,1,1,1,0,0,rm,o
0,1,1,0,0,0,0,0,0,1,n ,d
0,0,1,0,0,1,0,0,0,1,n ,d
0,0,1,0,0,1,0,0,0,0,hi, 
0,0,1,0,1,0,0,0,0,0,tf, 
0,0,1,0,1,0,0,0,0,0,te,h
1,0,0,1,0,1,1,1,0,1, f,o
0,0,0,0,0,0,0,0,0,0,fa, 
0,1,1,1,1,1,0,0,0,0,ie,t
1,0,0,1,0,1,1,1,0,0,hn,e
0,1,1,0,0,0,0,0,0,0,ea, 
0,0,0,0,0,0,0,0,0,0,oh, 
1,0,0,1,0,1,1,1,0,0,ak,c
0,0,1,0,0,1,0,0,0,0,da, 
1,0,0,1,0,1,1,1,0,0,ni, 
1,0,0,1,0,1,1,1,0,0,na, 
1,0,0,1,0,1,1,1,0,0,ie,m
1,0,0,1,0,1,1,1,0,0,te,h
0,0,1,0,0,1,0,0,0,0,rf, 
0,0,1,0,0,1,0,0,0,1,e ,d
1,0,0,1,0,1,1,1,0,0,fn,u
0,1,1,1,1,1,0,1,0,0,ol,u
0,0,1,0,1,1,1,1,0,0,d-,.
0,0,0,0,0,0,0,0,0,0,",t", 
0,1,1,1,1,1,1,0,0,0,ne,n
0,1,1,1,1,1,1,1,0,1,t ,o
0,1,1,1,1,1,1,0,0,1,o ,n
0,0,0,1,0,1,1,0,0,1,- ,7
1,0,0,1,0,1,1,1,0,1, o,c
0,1,1,1,1,1,0,0,0,1,c ,t
0,1,1,1,1,0,1,1,0,1, o,s
0,1,1,1,1,1,0,1,0,0,mi,m
1,0,0,1,0,1,1,1,1,0,15,3
0,0,1,0,0,1,0,1,0,0,sn,e
1,0,0,1,0,1,1,1,0,1,o ,n
1,0,0,1,0,1,1,1,0,1, s,a
0,1,1,0,0,0,0,0,0,1, s,a
1,0,0,1,0,1,1,1,0,0,ao,l
1,0,0,1,0,1,1,1,0,0,hp, 
1,0,0,1,0,1,1,1,0,0,"n,",d
1,0,0,1,0,1,1,1,0,1, e,n
1,0,0,1,0,1,1,1,0,0,or, 
0,1,1,1,1,1,1,0,0,0,oe,v
0,1,1,1,1,1,0,1,0,0,jr,u
1,0,0,1,0,1,1,1,0,0,ud,d
0,0,1,0,1,1,1,1,0,0,lw,o
1,0,0,1,0,1,1,1,0,0,ig,n
0,1,0,1,1,0,1,1,0,0,-o,S
1,0,0,1,0,1,1,1,0,1,r ,e
1,0,0,1,0,1,1,1,0,0,et, 
0,0,1,0,0,1,1,0,0,0,ee,f
1,0,0,1,0,1,1,1,0,1, n,a
0,0,1,0,0,1,0,0,0,0,ti, 
1,0,0,1,0,1,1,1,0,0,is,e
0,0,1,0,1,0,1,0,0,1, o,j
1,0,0,1,0,1,1,1,0,0,vn,e
1,0,0,1,0,1,1,1,0,0,rh,t
1,0,0,1,0,1,1,1,0,0,sn, 
0,0,0,0,0,1,0,0,0,0,tW, 
1,0,0,1,0,1,1,1,0,1, e,g
1,0,0,1,0,1,1,1,0,1, o,d
0,0,1,0,0,1,0,1,0,1,r ,e
0,0,1,0,1,0,0,0,0,0,ob, 
1,0,0,1,0,1,1,1,0,1, r,b
0,0,1,0,1,1,1,1,0,0,mn,o
0,0,0,0,0,0,1,0,0,0,st, 
0,0,1,0,1,0,0,0,0,0,sr, 
1,0,0,1,0,1,1,1,0,0,dc,i
1,0,0,1,0,1,1,1,0,0,ti,t
1,0,0,1,0,1,1,1,0,0,po,p
1,0,0,1,0,1,1,1,0,1, i,c
0,0,1,0,0,1,1,0,0,0,l-,.
0,1,1,0,0,0,0,0,0,0,Si,t
1,0,0,1,0,1,1,1,0,0,rt,a
0,1,1,0,0,0,0,0,1,0,7o, 
1,0,0,1,0,1,1,1,1,1,1 ,8
1,0,0,1,0,1,1,1,0,1, a,h
0,0,1,0,1,0,0,1,0,0,nn,i
0,0,0,0,0,0,0,0,0,0,ng, 
0,1,1,0,0,0,0,0,0,0,ys, 
0,1,1,0,0,0,0,0,0,0,si,a
0,1,1,0,0,0,0,0,0,0,ai,d
1,0,0,1,0,1,1,1,1,0,.6,9
0,0,0,0,0,0,0,0,1,0,6i, 
1,0,0,1,0,1,1,1,0,0,ns,i
1,0,0,1,0,1,1,1,0,1,e ,d
0,0,1,0,1,0,0,0,0,0,et, 
0,1,0,1,1,0,1,1,0,1,a ,y
0,1,1,1,1,1,1,1,0,0,Tu,o
0,0,0,0,0,0,0,0,0,0,ss, 
0,1,1,1,1,0,1,1,0,1, p,s
0,1,1,0,0,0,0,0,0,0,sr,p
0,1,1,0,0,0,0,0,0,0,sr,p
1,0,0,1,0,1,1,1,0,0,ui,s
1,0,0,1,0,1,1,1,0,0,ae,r
0,1,1,1,1,1,1,1,0,1,t ,o
0,0,1,0,0,1,0,1,0,0,fr,e
1,0,0,1,0,1,1,1,0,0,sa, 
1,0,0,1,0,1,1,1,0,0,dy,a
1,0,0,1,0,1,1,1,0,0,hn,e
0,1,1,1,1,0,1,1,0,1,u ,s
0,1,0,1,1,0,1,1,0,0,-e,S
1,0,0,1,0,1,1,1,0,0,ii,c
0,0,1,0,1,0,0,0,0,0,ht, 
0,0,0,0,1,1,0,1,0,0,Mi,-
1,0,0,1,0,1,1,1,0,1, a,s
0,1,1,1,1,1,0,0,0,0,ry,t
0,1,1,0,0,0,0,0,0,0,ou,d
0,0,0,1,0,0,0,1,1,1, 4,1
1,0,0,1,0,1,1,1,0,0,ih,g
0,0,0,0,1,1,0,0,0,0,"t""",","
0,1,1,1,1,1,1,1,0,1, v,o
0,0,1,0,0,1,0,1,0,1,h ,e
1,0,0,1,0,1,1,1,0,0,ct,a
0,0,1,0,0,0,1,1,0,1,s ,'
0,1,1,1,1,1,1,1,0,0,rg,o
1,0,0,1,0,1,1,1,0,0,fr,e
1,0,0,1,0,1,1,1,0,1, h,t
0,0,0,0,1,1,1,0,0,0,r-,.
1,0,0,1,0,1,1,1,0,0,ri,v
0,0,0,0,0,0,0,0,0,0,xc, 
1,0,0,1,0,1,1,1,0,1, i,w
0,0,0,1,0,1,0,1,1,0,11,5
0,1,0,1,1,1,1,0,0,1, e,V
0,0,1,0,1,0,0,0,0,0,oh, 
0,0,1,0,1,0,0,1,0,0,go,i
1,0,0,1,0,1,1,1,0,0,ue,n
1,0,0,1,0,1,1,1,0,0,ta,h
0,0,1,0,1,0,0,0,0,0,",a", 
0,0,1,1,1,1,1,0,1,0,31,.
1,0,0,1,0,1,1,1,0,1, i,w
0,0,0,0,0,0,0,0,0,0,hM, 
0,0,0,0,0,0,1,0,0,0,hM, 
0,1,1,1,1,0,1,1,0,0,et,s
1,0,0,1,0,1,1,1,0,1,a ,t
1,0,0,1,0,1,1,1,0,0,sr,e
1,0,0,1,0,1,1,1,0,0,st,a
1,0,0,1,0,1,1,1,0,0,st,a
0,0,0,0,0,0,0,0,0,0,st, 
0,1,1,0,0,0,0,0,0,0,te,h
1,0,0,1,0,1,1,1,0,0,ri, 
0,1,1,1,1,0,1,1,0,1, e,s
1,0,0,1,0,1,1,1,0,1, o,s
0,0,1,0,0,1,0,1,0,1, l,e
1,0,0,1,0,1,1,1,0,1,s ,e
0,1,1,1,1,1,1,1,0,1, r,o
0,0,0,0,1,1,1,0,0,0,l-,.
0,1,1,0,0,0,0,0,0,0,es,a
0,0,1,0,1,1,1,1,0,1, n,o
0,0,1,0,1,0,0,0,0,0,nw, 
0,0,0,0,0,0,0,0,0,0,th, 
0,0,0,0,0,1,1,1,0,0,-h,W
1,0,0,1,0,1,1,1,0,0,mP, 
0,1,1,0,0,0,0,0,0,0,",c", 
1,0,0,1,0,1,1,1,0,0,ia,n
0,1,1,1,1,1,0,0,0,1, h,t
1,0,0,1,0,1,1,1,0,1,l ,e
1,0,0,1,0,1,1,1,0,0,yL, 
1,0,0,1,0,1,1,1,0,0,to,w
0,0,1,0,0,1,0,0,0,0,yi, 
1,0,0,1,0,1,1,1,0,0,jr,u
0,0,0,1,0,1,0,1,1,0,16,5
0,1,1,1,1,0,1,1,0,1, i,s
0,0,0,1,0,1,0,1,1,0,17,5
1,0,0,1,0,1,1,1,0,0,Hs,i
0,1,1,1,1,0,1,1,0,1,i ,s
0,0,1,0,0,0,1,1,0,0,et,c
0,0,1,0,1,1,1,1,0,0,tr,o
0,1,1,0,0,0,0,0,0,1, a,h
1,0,0,1,0,1,1,1,0,0,la,e
0,0,1,0,0,1,0,1,1,1, 9,1
0,0,1,0,1,0,0,1,1,0,19,9
0,0,1,0,1,0,0,0,0,0,es, 
1,0,0,1,0,1,1,1,0,0,ed,a
0,0,1,0,0,1,0,0,0,0,ts, 
0,0,1,0,0,1,1,0,0,1, o,f
0,0,0,0,0,0,0,0,0,0,yt, 
0,1,1,0,0,0,0,0,0,0,ta,h
1,0,0,1,0,1,1,1,0,0,vc,i
0,0,1,0,1,0,1,0,0,0,n-,.
0,0,1,1,1,0,1,1,1,0,5-,9
1,0,0,1,0,1,1,1,0,0,ce,h
0,0,1,0,0,1,0,0,0,0,fB, 
0,1,1,1,1,1,1,1,0,0,sr,o
1,0,0,1,0,1,1,1,0,0,rD, 
1,0,0,1,0,1,1,1,0,0,D.,r
1,0,0,1,0,1,1,1,0,1,e ,m
0,1,1,1,1,0,1,1,0,0,se,s
0,0,0,0,0,0,0,0,0,0,dt, 
0,0,1,0,0,1,0,1,0,1,t ,e
1,0,0,1,0,1,1,1,0,0,pe,e
1,0,0,1,0,1,1,1,0,1,h ,e
0,0,0,0,0,0,1,0,0,0,"e,",""""
0,0,1,0,0,1,0,0,0,0,so, 
